instance,tag,solver,makespan,norm_makespan,soc,norm_soc,total_moves,norm_total_moves,exec_time,satisfied
X15Y15R12.3,0,ICBS-MS,18,1.0,106,1.0,106,1.0,0.8775412999999617,True
X15Y15R12.3,0,MCBS-MS,18,1.0,106,1.0,106,1.0,0.893814999999961,True
X15Y15R12.3,0,MICBS-MS,18,1.0,106,1.0,106,1.0,0.9839824999999678,True
X15Y15R12.4,0,IS,19,1.0,94,1.0217391304347827,92,1.0,0.6345625999999811,True
X15Y15R12.4,0,PP,19,1.0,92,1.0,92,1.0,0.6930370999999695,True
X15Y15R12.4,0,CBS-SOC,19,1.0,92,1.0,92,1.0,2.089965100000029,True
X15Y15R12.4,0,GICBS-SOC,19,1.0,92,1.0,92,1.0,2.476085600000033,True
X15Y15R12.4,0,ICBS-SOC,19,1.0,92,1.0,92,1.0,2.380736000000013,True
X15Y15R12.4,0,MCBS-SOC,19,1.0,92,1.0,92,1.0,2.0856961999999726,True
X15Y15R12.4,0,MICBS-SOC,19,1.0,92,1.0,92,1.0,2.370164099999954,True
X15Y15R12.4,0,CBS-MS,19,1.0,92,1.0,92,1.0,2.167551400000036,True
X15Y15R12.4,0,GICBS-MS,19,1.0,92,1.0,92,1.0,2.5341938000000255,True
X15Y15R12.4,0,ICBS-MS,19,1.0,92,1.0,92,1.0,2.3828406000000086,True
X15Y15R12.4,0,MCBS-MS,19,1.0,92,1.0,92,1.0,2.1187606999999957,True
X15Y15R12.4,0,MICBS-MS,19,1.0,92,1.0,92,1.0,2.362741099999994,True
X15Y15R13.1,0,IS,17,1.0,132,1.0,264,2.0,3.1216941000000133,False
X15Y15R13.1,0,PP,17,1.0,136,1.0303030303030303,132,1.0,0.9703086000000098,True
X15Y15R13.1,0,CBS-SOC,17,1.0,132,1.0,132,1.0,1.9888727999999674,True
X15Y15R13.1,0,GICBS-SOC,17,1.0,136,1.0303030303030303,132,1.0,1.5780628999999635,True
X15Y15R13.1,0,ICBS-SOC,17,1.0,132,1.0,132,1.0,1.9251807999999642,True
X15Y15R13.1,0,MCBS-SOC,17,1.0,132,1.0,132,1.0,3.0175368000000162,True
X15Y15R13.1,0,MICBS-SOC,17,1.0,132,1.0,132,1.0,6.684230800000023,True
X15Y15R13.1,0,CBS-MS,17,1.0,132,1.0,132,1.0,1.8765948999999864,True
X15Y15R13.1,0,GICBS-MS,17,1.0,136,1.0303030303030303,132,1.0,1.5821820999999545,True
X15Y15R13.1,0,ICBS-MS,17,1.0,136,1.0303030303030303,132,1.0,1.8276749000000336,True
X15Y15R13.1,0,MCBS-MS,17,1.0,132,1.0,132,1.0,3.1485561000000644,True
X15Y15R13.1,0,MICBS-MS,17,1.0,136,1.0303030303030303,132,1.0,1.840205200000014,True
X15Y15R13.2,0,IS,20,1.0526315789473684,140,1.0852713178294573,135,1.0465116279069768,0.9252632000000176,True
X15Y15R13.2,0,PP,19,1.0,133,1.0310077519379846,129,1.0,0.9270500000000084,True
X15Y15R13.2,0,CBS-SOC,19,1.0,129,1.0,129,1.0,1.7829811999999947,True
X15Y15R13.2,0,GICBS-SOC,19,1.0,129,1.0,129,1.0,1.708157099999994,True
X15Y15R13.2,0,ICBS-SOC,19,1.0,129,1.0,129,1.0,1.7326333999999406,True
X15Y15R13.2,0,MCBS-SOC,19,1.0,129,1.0,129,1.0,1.7514599999999518,True
X15Y15R13.2,0,MICBS-SOC,19,1.0,129,1.0,129,1.0,10.147106300000019,True
X15Y15R13.2,0,CBS-MS,19,1.0,129,1.0,129,1.0,1.792055899999923,True
X15Y15R13.2,0,GICBS-MS,19,1.0,132,1.0232558139534884,129,1.0,1.6232691999999815,True
X15Y15R13.2,0,ICBS-MS,19,1.0,132,1.0232558139534884,129,1.0,1.812114700000052,True
X15Y15R13.2,0,MCBS-MS,19,1.0,129,1.0,129,1.0,1.7397937999999158,True
X15Y15R13.2,0,MICBS-MS,19,1.0,132,1.0232558139534884,129,1.0,1.7982187000000067,True
X15Y15R13.3,0,IS,21,1.0,128,1.0,256,2.0,1.0212864000000081,True
X15Y15R13.3,0,PP,21,1.0,139,1.0859375,130,1.015625,1.2160030000000006,True
X15Y15R13.3,0,CBS-SOC,21,1.0,128,1.0,128,1.0,1.46578420000003,True
X15Y15R13.3,0,GICBS-SOC,21,1.0,128,1.0,128,1.0,1.4871197999999595,True
X15Y15R13.3,0,ICBS-SOC,21,1.0,128,1.0,128,1.0,1.4929683999999952,True
X15Y15R13.3,0,MCBS-SOC,21,1.0,128,1.0,128,1.0,1.4940914999999677,True
X15Y15R13.3,0,MICBS-SOC,21,1.0,128,1.0,128,1.0,1.4651622000000089,True
X15Y15R13.3,0,CBS-MS,21,1.0,128,1.0,128,1.0,1.4938100000000532,True
X15Y15R13.3,0,GICBS-MS,21,1.0,128,1.0,128,1.0,1.5030504000000064,True
X15Y15R13.3,0,ICBS-MS,21,1.0,128,1.0,128,1.0,1.479663999999957,True
X15Y15R13.3,0,MCBS-MS,21,1.0,128,1.0,128,1.0,1.4616679999999178,True
X15Y15R13.3,0,MICBS-MS,21,1.0,128,1.0,128,1.0,1.5022109999999884,True
X15Y15R13.4,0,IS,22,1.0,158,1.0128205128205128,156,1.0,1.4170335000000023,True
X15Y15R13.4,0,PP,22,1.0,158,1.0128205128205128,158,1.0128205128205128,1.5760049000000436,True
X15Y15R13.4,0,CBS-SOC,22,1.0,158,1.0128205128205128,158,1.0128205128205128,2.70923659999994,True
X15Y15R13.4,0,GICBS-SOC,22,1.0,158,1.0128205128205128,158,1.0128205128205128,2.7483592999999473,True
X15Y15R13.4,0,ICBS-SOC,22,1.0,158,1.0128205128205128,158,1.0128205128205128,2.69589110000004,True
X15Y15R13.4,0,MCBS-SOC,22,1.0,162,1.0384615384615385,156,1.0,2.629269700000009,True
X15Y15R13.4,0,MICBS-SOC,22,1.0,162,1.0384615384615385,156,1.0,3.326129100000003,True
X15Y15R13.4,0,CBS-MS,22,1.0,158,1.0128205128205128,158,1.0128205128205128,2.6524153999999953,True
X15Y15R13.4,0,GICBS-MS,22,1.0,162,1.0384615384615385,156,1.0,2.5047948000000133,True
X15Y15R13.4,0,ICBS-MS,22,1.0,162,1.0384615384615385,156,1.0,2.614349700000048,True
X15Y15R13.4,0,MCBS-MS,22,1.0,164,1.0512820512820513,156,1.0,2.7455383999999867,True
X15Y15R13.4,0,MICBS-MS,22,1.0,162,1.0384615384615385,156,1.0,3.355789800000025,True
X15Y15R14.1,0,IS,25,1.0,146,1.0138888888888888,144,1.0,1.133966100000066,True
X15Y15R14.1,0,PP,25,1.0,174,1.2083333333333333,144,1.0,1.823009299999967,True
X15Y15R14.1,0,CBS-SOC,25,1.0,144,1.0,144,1.0,3.6736717,True
X15Y15R14.1,0,GICBS-SOC,25,1.0,144,1.0,144,1.0,3.613857899999971,True
X15Y15R14.1,0,ICBS-SOC,25,1.0,144,1.0,144,1.0,4.029460500000027,True
X15Y15R14.1,0,MCBS-SOC,25,1.0,144,1.0,144,1.0,6.8670435000000225,True
X15Y15R14.1,0,MICBS-SOC,25,1.0,144,1.0,144,1.0,4.133096599999931,True
X15Y15R14.1,0,CBS-MS,25,1.0,144,1.0,144,1.0,3.708946699999956,True
X15Y15R14.1,0,GICBS-MS,25,1.0,147,1.0208333333333333,144,1.0,3.0858175000000756,True
X15Y15R14.1,0,ICBS-MS,25,1.0,147,1.0208333333333333,144,1.0,3.571562300000096,True
X15Y15R14.1,0,MCBS-MS,25,1.0,144,1.0,144,1.0,8.673676499999942,True
X15Y15R14.1,0,MICBS-MS,25,1.0,147,1.0208333333333333,144,1.0,3.876552400000037,True
X15Y15R14.2,0,IS,19,1.0,138,1.0147058823529411,136,1.0,0.8444688999999244,True
X15Y15R14.2,0,PP,19,1.0,138,1.0147058823529411,136,1.0,1.0111209000000372,True
X15Y15R14.2,0,CBS-SOC,19,1.0,136,1.0,136,1.0,1.6010430999999699,True
X15Y15R14.2,0,GICBS-SOC,19,1.0,136,1.0,136,1.0,1.691830600000003,True
X15Y15R14.2,0,ICBS-SOC,19,1.0,136,1.0,136,1.0,1.5074804999999287,True
X15Y15R14.2,0,MCBS-SOC,19,1.0,136,1.0,136,1.0,1.45135479999999,True
X15Y15R14.2,0,MICBS-SOC,19,1.0,136,1.0,136,1.0,1.4585565999999517,True
X15Y15R14.2,0,CBS-MS,19,1.0,136,1.0,136,1.0,1.4243804000000182,True
X15Y15R14.2,0,GICBS-MS,19,1.0,136,1.0,136,1.0,1.5597708000000239,True
X15Y15R14.2,0,ICBS-MS,19,1.0,136,1.0,136,1.0,1.7732381999999234,True
X15Y15R14.2,0,MCBS-MS,19,1.0,136,1.0,136,1.0,1.781384399999979,True
X15Y15R14.2,0,MICBS-MS,19,1.0,136,1.0,136,1.0,1.723000099999922,True
X15Y15R14.3,0,IS,16,1.0,150,1.0135135135135136,148,1.0,0.8971498000000793,True
X15Y15R14.3,0,PP,16,1.0,148,1.0,148,1.0,1.0039739000000054,True
X15Y15R14.3,0,CBS-SOC,16,1.0,148,1.0,148,1.0,2.423802999999907,True
X15Y15R14.3,0,GICBS-SOC,16,1.0,148,1.0,148,1.0,2.7696677000000136,True
X15Y15R14.3,0,ICBS-SOC,16,1.0,148,1.0,148,1.0,2.3469087999999374,True
X15Y15R14.3,0,MCBS-SOC,16,1.0,148,1.0,148,1.0,2.5877385000000004,True
X15Y15R14.3,0,MICBS-SOC,16,1.0,148,1.0,148,1.0,2.6324151999999685,True
X15Y15R14.3,0,CBS-MS,16,1.0,148,1.0,148,1.0,3.1937134000000924,True
X15Y15R14.3,0,GICBS-MS,16,1.0,155,1.0472972972972974,148,1.0,2.303675099999964,True
X15Y15R14.3,0,ICBS-MS,16,1.0,155,1.0472972972972974,148,1.0,3.4299492999999757,True
X15Y15R14.3,0,MCBS-MS,16,1.0,148,1.0,148,1.0,2.742231400000037,True
X15Y15R14.3,0,MICBS-MS,16,1.0,155,1.0472972972972974,148,1.0,2.9295411000000513,True
X15Y15R14.4,0,IS,23,1.0,156,1.0196078431372548,153,1.0,1.4591361000000234,True
X15Y15R14.4,0,PP,23,1.0,162,1.0588235294117647,153,1.0,1.774362700000097,True
X15Y15R14.4,0,CBS-SOC,23,1.0,153,1.0,153,1.0,3.096250199999986,True
X15Y15R14.4,0,GICBS-SOC,23,1.0,153,1.0,153,1.0,3.122631800000022,True
X15Y15R14.4,0,ICBS-SOC,23,1.0,153,1.0,153,1.0,3.0930967000000464,True
X15Y15R14.4,0,MCBS-SOC,23,1.0,153,1.0,153,1.0,3.1714293,True
X15Y15R14.4,0,MICBS-SOC,23,1.0,153,1.0,153,1.0,3.0993076999999403,True
X15Y15R14.4,0,CBS-MS,23,1.0,153,1.0,153,1.0,3.137463299999922,True
X15Y15R14.4,0,GICBS-MS,23,1.0,153,1.0,153,1.0,3.1666252999999642,True
X15Y15R14.4,0,ICBS-MS,23,1.0,153,1.0,153,1.0,3.1163954999999532,True
X15Y15R14.4,0,MCBS-MS,23,1.0,153,1.0,153,1.0,3.095431899999994,True
X15Y15R14.4,0,MICBS-MS,23,1.0,153,1.0,153,1.0,3.313225799999941,True
X15Y15R15.1,0,IS,18,1.0,118,1.0260869565217392,115,1.0,0.8467121999999563,True
X15Y15R15.1,0,PP,18,1.0,117,1.017391304347826,117,1.017391304347826,0.920335399999999,True
X15Y15R15.1,0,CBS-SOC,18,1.0,115,1.0,115,1.0,2.5585747000000083,True
X15Y15R15.1,0,GICBS-SOC,18,1.0,115,1.0,115,1.0,2.547909000000004,True
X15Y15R15.1,0,ICBS-SOC,18,1.0,115,1.0,115,1.0,2.428713499999958,True
X15Y15R15.1,0,MCBS-SOC,18,1.0,115,1.0,115,1.0,2.3991218999999546,True
X15Y15R15.1,0,MICBS-SOC,18,1.0,115,1.0,115,1.0,2.425360000000069,True
X15Y15R15.1,0,CBS-MS,18,1.0,119,1.0347826086956522,115,1.0,2.6094295999999986,True
X15Y15R15.1,0,GICBS-MS,18,1.0,119,1.0347826086956522,115,1.0,2.3310312999999496,True
X15Y15R15.1,0,ICBS-MS,18,1.0,119,1.0347826086956522,115,1.0,2.6480061999999407,True
X15Y15R15.1,0,MCBS-MS,18,1.0,119,1.0347826086956522,115,1.0,2.5211561999999503,True
X15Y15R15.1,0,MICBS-MS,18,1.0,119,1.0347826086956522,115,1.0,2.7262852999999723,True
X15Y15R15.2,0,IS,21,1.2352941176470589,172,1.1168831168831168,154,1.0,1.3005627000000004,True
X15Y15R15.2,0,PP,17,1.0,158,1.025974025974026,156,1.0129870129870129,1.1387502999999697,True
X15Y15R15.2,0,CBS-SOC,17,1.0,155,1.0064935064935066,154,1.0,3.1052127000000382,True
X15Y15R15.2,0,GICBS-SOC,17,1.0,155,1.0064935064935066,154,1.0,3.1562419000000546,True
X15Y15R15.2,0,ICBS-SOC,17,1.0,155,1.0064935064935066,154,1.0,3.392582999999945,True
X15Y15R15.2,0,MCBS-SOC,17,1.0,155,1.0064935064935066,154,1.0,10.407505399999991,True
X15Y15R15.2,0,MICBS-SOC,17,1.0,160,1.0389610389610389,156,1.0129870129870129,7.343058400000018,True
X15Y15R15.2,0,CBS-MS,17,1.0,155,1.0064935064935066,154,1.0,3.0316996000000245,True
X15Y15R15.2,0,GICBS-MS,17,1.0,155,1.0064935064935066,154,1.0,2.6708622999999534,True
X15Y15R15.2,0,ICBS-MS,17,1.0,155,1.0064935064935066,154,1.0,2.770531500000061,True
X15Y15R15.2,0,MCBS-MS,17,1.0,155,1.0064935064935066,154,1.0,10.494965500000035,True
X15Y15R15.2,0,MICBS-MS,17,1.0,160,1.0389610389610389,156,1.0129870129870129,7.096359399999983,True
X15Y15R15.3,0,IS,23,1.0,168,1.030674846625767,165,1.0122699386503067,1.3752800999999408,True
X15Y15R15.3,0,PP,23,1.0,165,1.0122699386503067,165,1.0122699386503067,1.5533682000000226,True
X15Y15R15.3,0,CBS-SOC,23,1.0,163,1.0,163,1.0,2.5364221999999472,True
X15Y15R15.3,0,GICBS-SOC,23,1.0,163,1.0,163,1.0,2.5727385999999797,True
X15Y15R15.3,0,ICBS-SOC,23,1.0,163,1.0,163,1.0,2.641850399999953,True
X15Y15R15.3,0,MCBS-SOC,23,1.0,163,1.0,163,1.0,2.5666943999999603,True
X15Y15R15.3,0,MICBS-SOC,23,1.0,163,1.0,163,1.0,2.6074790999999777,True
X15Y15R15.3,0,CBS-MS,23,1.0,169,1.0368098159509203,163,1.0,2.9892566000000897,True
X15Y15R15.3,0,GICBS-MS,23,1.0,169,1.0368098159509203,163,1.0,2.5582944000000225,True
X15Y15R15.3,0,ICBS-MS,23,1.0,169,1.0368098159509203,163,1.0,2.7549587999999403,True
X15Y15R15.3,0,MCBS-MS,23,1.0,169,1.0368098159509203,165,1.0122699386503067,5.743109699999991,True
X15Y15R15.3,0,MICBS-MS,23,1.0,163,1.0,163,1.0,5.772464300000024,True
X15Y15R15.4,0,IS,22,1.0476190476190477,149,1.0419580419580419,145,1.013986013986014,1.1747820000000502,True
X15Y15R15.4,0,PP,21,1.0,157,1.097902097902098,149,1.0419580419580419,1.5254043999999567,True
X15Y15R15.4,0,CBS-SOC,21,1.0,143,1.0,143,1.0,2.443081199999938,True
X15Y15R15.4,0,GICBS-SOC,21,1.0,143,1.0,143,1.0,2.4087342000000262,True
X15Y15R15.4,0,ICBS-SOC,21,1.0,143,1.0,143,1.0,2.439423799999986,True
X15Y15R15.4,0,MCBS-SOC,21,1.0,143,1.0,143,1.0,2.46132369999998,True
X15Y15R15.4,0,MICBS-SOC,21,1.0,143,1.0,143,1.0,2.5599468000000343,True
X15Y15R15.4,0,CBS-MS,21,1.0,143,1.0,143,1.0,2.396758900000009,True
X15Y15R15.4,0,GICBS-MS,21,1.0,143,1.0,143,1.0,2.492730100000017,True
X15Y15R15.4,0,ICBS-MS,21,1.0,143,1.0,143,1.0,2.566591800000083,True
X15Y15R15.4,0,MCBS-MS,21,1.0,143,1.0,143,1.0,2.4125561999999263,True
X15Y15R15.4,0,MICBS-MS,21,1.0,143,1.0,143,1.0,2.525757800000065,True
X15Y15R16.1,0,IS,26,1.04,207,1.0048543689320388,206,1.0,1.90919150000002,True
X15Y15R16.1,0,PP,25,1.0,217,1.0533980582524272,208,1.0097087378640777,2.3153970999999274,True
X15Y15R16.1,0,CBS-SOC,25,1.0,218,1.058252427184466,206,1.0,5.10226410000007,True
X15Y15R16.1,0,GICBS-SOC,25,1.0,218,1.058252427184466,206,1.0,5.306525000000079,True
X15Y15R16.1,0,ICBS-SOC,25,1.0,218,1.058252427184466,206,1.0,5.492159000000015,True
X15Y15R16.1,0,MCBS-SOC,25,1.0,218,1.058252427184466,206,1.0,5.002787000000012,True
X15Y15R16.1,0,MICBS-SOC,25,1.0,218,1.058252427184466,206,1.0,5.212741700000038,True
X15Y15R16.1,0,CBS-MS,25,1.0,218,1.058252427184466,206,1.0,5.104744600000004,True
X15Y15R16.1,0,GICBS-MS,25,1.0,218,1.058252427184466,206,1.0,5.199299100000076,True
X15Y15R16.1,0,ICBS-MS,25,1.0,218,1.058252427184466,206,1.0,5.156911599999944,True
X15Y15R16.1,0,MCBS-MS,25,1.0,218,1.058252427184466,206,1.0,5.238942199999997,True
X15Y15R16.1,0,MICBS-MS,25,1.0,218,1.058252427184466,206,1.0,5.307659600000079,True
X15Y15R16.2,0,IS,18,1.0,126,1.0,252,2.0,2.909631300000001,False
X15Y15R16.2,0,PP,18,1.0,135,1.0714285714285714,128,1.0158730158730158,0.8436183000000028,True
X15Y15R16.2,0,CBS-SOC,18,1.0,126,1.0,126,1.0,3.4008231999999907,True
X15Y15R16.2,0,GICBS-SOC,18,1.0,127,1.007936507936508,126,1.0,4.257597300000043,True
X15Y15R16.2,0,ICBS-SOC,18,1.0,126,1.0,126,1.0,3.5819652000000133,True
X15Y15R16.2,0,MCBS-SOC,18,1.0,126,1.0,126,1.0,20.522713100000033,True
X15Y15R16.2,0,MICBS-SOC,18,1.0,126,1.0,126,1.0,15.1395215,True
X15Y15R16.2,0,CBS-MS,18,1.0,144,1.1428571428571428,128,1.0158730158730158,13.474898100000019,True
X15Y15R16.2,0,GICBS-MS,18,1.0,127,1.007936507936508,126,1.0,5.509728300000006,True
X15Y15R16.2,0,ICBS-MS,18,1.0,127,1.007936507936508,126,1.0,7.962264800000071,True
X15Y15R16.2,0,MCBS-MS,18,1.0,140,1.1111111111111112,126,1.0,45.506149200000095,True
X15Y15R7-Rooms1.1,0,IS,32,1.103448275862069,137,1.0458015267175573,133,1.015267175572519,1.4437155000000002,True
X15Y15R7-Rooms1.1,0,PP,29,1.0,146,1.1145038167938932,141,1.0763358778625953,1.6637894999999996,True
X15Y15R7-Rooms1.1,0,CBS-SOC,29,1.0,133,1.015267175572519,133,1.015267175572519,7.0846503,True
X15Y15R7-Rooms1.1,0,GICBS-SOC,29,1.0,134,1.0229007633587786,133,1.015267175572519,26.3961199,True
X15Y15R7-Rooms1.1,0,ICBS-SOC,29,1.0,133,1.015267175572519,133,1.015267175572519,7.565670000000004,True
X15Y15R7-Rooms1.1,0,MCBS-SOC,18,0.6206896551724138,24,0.183206106870229,24,0.183206106870229,58.512680599999996,False
X15Y15R5-Rooms1.1,0,IS,18,1.0,53,1.0,106,2.0,0.35473470000000007,True
X15Y15R5-Rooms1.1,0,PP,18,1.0,61,1.150943396226415,53,1.0,0.5079072999999998,True
X15Y15R5-Rooms1.1,0,CBS-SOC,18,1.0,53,1.0,53,1.0,0.5033318000000002,True
X15Y15R5-Rooms1.1,0,GICBS-SOC,18,1.0,53,1.0,53,1.0,0.5336718,True
X15Y15R5-Rooms1.1,0,ICBS-SOC,18,1.0,53,1.0,53,1.0,0.49024259999999975,True
X15Y15R5-Rooms1.1,0,MCBS-SOC,18,1.0,53,1.0,53,1.0,0.5272243999999997,True
X15Y15R5-Rooms1.1,0,MICBS-SOC,18,1.0,53,1.0,53,1.0,0.4922431999999999,True
X15Y15R5-Rooms1.1,0,CBS-MS,18,1.0,53,1.0,53,1.0,0.4970459000000007,True
X15Y15R5-Rooms1.1,0,GICBS-MS,18,1.0,53,1.0,53,1.0,0.5020524999999996,True
X15Y15R5-Rooms1.1,0,ICBS-MS,18,1.0,53,1.0,53,1.0,0.5173236999999995,True
X15Y15R5-Rooms1.1,0,MCBS-MS,18,1.0,53,1.0,53,1.0,0.5027411000000006,True
X15Y15R5-Rooms1.1,0,MICBS-MS,18,1.0,53,1.0,53,1.0,0.5197761999999999,True
X15Y15R5-Rooms1.2,0,IS,23,1.0,77,1.0,154,2.0,0.5787217,True
X15Y15R5-Rooms1.2,0,PP,23,1.0,87,1.12987012987013,79,1.025974025974026,0.875671800000001,True
X15Y15R5-Rooms1.2,0,CBS-SOC,29,1.2608695652173914,93,1.2077922077922079,81,1.051948051948052,13.2539281,True
X15Y15R5-Rooms1.2,0,GICBS-SOC,29,1.2608695652173914,93,1.2077922077922079,81,1.051948051948052,12.573787400000004,True
X15Y15R5-Rooms1.2,0,ICBS-SOC,29,1.2608695652173914,93,1.2077922077922079,81,1.051948051948052,12.9198485,True
X15Y15R5-Rooms1.2,0,MCBS-SOC,24,1.0434782608695652,89,1.155844155844156,81,1.051948051948052,7.0629842000000025,True
X15Y15R5-Rooms1.2,0,MICBS-SOC,23,1.0,87,1.12987012987013,81,1.051948051948052,3.7262507000000014,True
X15Y15R5-Rooms1.2,0,CBS-MS,23,1.0,87,1.12987012987013,79,1.025974025974026,3.068261100000001,True
X15Y15R5-Rooms1.2,0,GICBS-MS,23,1.0,87,1.12987012987013,79,1.025974025974026,4.996493299999997,True
X15Y15R5-Rooms1.2,0,ICBS-MS,23,1.0,87,1.12987012987013,79,1.025974025974026,3.084610899999987,True
X15Y15R5-Rooms1.2,0,MCBS-MS,23,1.0,87,1.12987012987013,83,1.077922077922078,4.366297900000006,True
X15Y15R5-Rooms1.2,0,MICBS-MS,23,1.0,87,1.12987012987013,81,1.051948051948052,3.830428699999999,True
X15Y15R5-Rooms1.3,0,IS,8,1.0,24,1.1428571428571428,23,1.0952380952380953,0.1122019000000023,True
X15Y15R5-Rooms1.3,0,PP,8,1.0,21,1.0,21,1.0,0.0781345999999985,True
X15Y15R5-Rooms1.3,0,CBS-SOC,8,1.0,21,1.0,21,1.0,0.17400689999999486,True
X15Y15R5-Rooms1.3,0,GICBS-SOC,8,1.0,21,1.0,21,1.0,0.16459890000000144,True
X15Y15R5-Rooms1.3,0,ICBS-SOC,8,1.0,21,1.0,21,1.0,0.16102359999999294,True
X15Y15R5-Rooms1.3,0,MCBS-SOC,8,1.0,21,1.0,21,1.0,0.15641429999999445,True
X15Y15R5-Rooms1.3,0,MICBS-SOC,8,1.0,21,1.0,21,1.0,0.15322809999999265,True
X15Y15R5-Rooms1.3,0,CBS-MS,8,1.0,21,1.0,21,1.0,0.16697750000000156,True
X15Y15R5-Rooms1.3,0,GICBS-MS,8,1.0,21,1.0,21,1.0,0.17179300000000808,True
X15Y15R5-Rooms1.3,0,ICBS-MS,8,1.0,21,1.0,21,1.0,0.16707479999999464,True
X15Y15R5-Rooms1.3,0,MCBS-MS,8,1.0,21,1.0,21,1.0,0.1688350000000014,True
X15Y15R5-Rooms1.3,0,MICBS-MS,8,1.0,21,1.0,21,1.0,0.1784549999999996,True
X15Y15R5-Rooms1.4,0,IS,24,1.1428571428571428,71,1.0441176470588236,70,1.0294117647058822,0.6234077999999954,True
X15Y15R5-Rooms1.4,0,PP,23,1.0952380952380953,70,1.0294117647058822,70,1.0294117647058822,0.6400663000000009,True
X15Y15R5-Rooms1.4,0,CBS-SOC,21,1.0,70,1.0294117647058822,70,1.0294117647058822,2.2509700000000095,True
X15Y15R5-Rooms1.4,0,GICBS-SOC,21,1.0,70,1.0294117647058822,70,1.0294117647058822,2.3515510999999947,True
X15Y15R5-Rooms1.4,0,ICBS-SOC,21,1.0,70,1.0294117647058822,70,1.0294117647058822,2.2477376999999876,True
X15Y15R5-Rooms1.4,0,MCBS-SOC,21,1.0,70,1.0294117647058822,70,1.0294117647058822,2.1095267000000035,True
X15Y15R5-Rooms1.4,0,MICBS-SOC,21,1.0,70,1.0294117647058822,70,1.0294117647058822,2.2010107999999917,True
X15Y15R5-Rooms1.4,0,CBS-MS,21,1.0,70,1.0294117647058822,70,1.0294117647058822,1.743493799999996,True
X15Y15R5-Rooms1.4,0,GICBS-MS,21,1.0,70,1.0294117647058822,70,1.0294117647058822,1.7482004999999958,True
X15Y15R5-Rooms1.4,0,ICBS-MS,21,1.0,70,1.0294117647058822,70,1.0294117647058822,1.786884299999997,True
X15Y15R5-Rooms1.4,0,MCBS-MS,21,1.0,70,1.0294117647058822,70,1.0294117647058822,2.174391700000001,True
X15Y15R5-Rooms1.4,0,MICBS-MS,21,1.0,70,1.0294117647058822,70,1.0294117647058822,2.06236890000001,True
X15Y15R5-Rooms2.1,0,IS,22,1.0,59,1.0350877192982457,57,1.0,0.42323620000000517,True
X15Y15R5-Rooms2.1,0,PP,22,1.0,76,1.3333333333333333,59,1.0350877192982457,0.6695263999999952,True
X15Y15R5-Rooms2.1,0,CBS-SOC,22,1.0,74,1.2982456140350878,63,1.105263157894737,22.4006062,True
X15Y15R5-Rooms2.1,0,GICBS-SOC,22,1.0,73,1.280701754385965,61,1.0701754385964912,24.241252400000008,True
X15Y15R5-Rooms2.1,0,ICBS-SOC,22,1.0,73,1.280701754385965,61,1.0701754385964912,22.181316100000004,True
X15Y15R5-Rooms2.1,0,MCBS-SOC,23,1.0454545454545454,75,1.3157894736842106,73,1.280701754385965,119.81309830000001,True
X15Y15R5-Rooms2.1,0,MICBS-SOC,22,1.0,73,1.280701754385965,67,1.1754385964912282,4.130362199999979,True
X15Y15R5-Rooms2.1,0,CBS-MS,22,1.0,74,1.2982456140350878,63,1.105263157894737,7.4185289000000125,True
X15Y15R5-Rooms2.1,0,GICBS-MS,22,1.0,73,1.280701754385965,61,1.0701754385964912,4.065122599999995,True
X15Y15R5-Rooms2.1,0,ICBS-MS,22,1.0,73,1.280701754385965,61,1.0701754385964912,4.917424299999993,True
X15Y15R5-Rooms2.1,0,MCBS-MS,22,1.0,76,1.3333333333333333,65,1.1403508771929824,719.3554199000001,True
X15Y15R5-Rooms2.1,0,MICBS-MS,22,1.0,73,1.280701754385965,67,1.1754385964912282,3.8941849999998794,True
X15Y15R5-Rooms2.2,0,IS,17,1.0,54,1.0,108,2.0,0.32229419999998754,True
X15Y15R5-Rooms2.2,0,PP,17,1.0,54,1.0,54,1.0,0.3370204999998805,True
X15Y15R5-Rooms2.2,0,CBS-SOC,17,1.0,54,1.0,54,1.0,0.3769065999999839,True
X15Y15R5-Rooms2.2,0,GICBS-SOC,17,1.0,54,1.0,54,1.0,0.36374750000004497,True
X15Y15R5-Rooms2.2,0,ICBS-SOC,17,1.0,54,1.0,54,1.0,0.3657914000000346,True
X15Y15R5-Rooms2.2,0,MCBS-SOC,17,1.0,54,1.0,54,1.0,0.36824860000001536,True
X15Y15R5-Rooms2.2,0,MICBS-SOC,17,1.0,54,1.0,54,1.0,0.3642561999999998,True
X15Y15R5-Rooms2.2,0,CBS-MS,17,1.0,54,1.0,54,1.0,0.37288029999990613,True
X15Y15R5-Rooms2.2,0,GICBS-MS,17,1.0,54,1.0,54,1.0,0.36140409999984513,True
X15Y15R5-Rooms2.2,0,ICBS-MS,17,1.0,54,1.0,54,1.0,0.3626524999999674,True
X15Y15R5-Rooms2.2,0,MCBS-MS,17,1.0,54,1.0,54,1.0,0.38425729999994473,True
X15Y15R5-Rooms2.2,0,MICBS-MS,17,1.0,54,1.0,54,1.0,0.36591360000011264,True
X15Y15R5-Rooms2.3,0,IS,34,1.1333333333333333,83,1.0506329113924051,81,1.0253164556962024,0.8367527000000337,True
